Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2018,05-12-2018,Wednesday,02-12-2020,China,All,All,$,56000000,10636000000
Imports,2018,06-12-2018,Thursday,03-12-2020,China,All,All,$,62000000,10698000000
Imports,2018,07-12-2018,Friday,04-12-2020,China,All,All,$,44000000,10742000000
Imports,2018,08-12-2018,Saturday,05-12-2020,China,All,All,$,4000000,10746000000
Imports,2018,09-12-2018,Sunday,06-12-2020,China,All,All,$,8000000,10754000000
Imports,2018,10-12-2018,Monday,07-12-2020,China,All,All,$,53000000,10807000000
Imports,2018,11-12-2018,Tuesday,08-12-2020,China,All,All,$,52000000,10858000000
Imports,2018,12-12-2018,Wednesday,09-12-2020,China,All,All,$,60000000,10918000000
Imports,2018,13-12-2018,Thursday,10-12-2020,China,All,All,$,48000000,10966000000
Imports,2018,14-12-2018,Friday,11-12-2020,China,All,All,$,40000000,11006000000
Imports,2018,15-12-2018,Saturday,12-12-2020,China,All,All,$,2000000,11008000000
Imports,2018,16-12-2018,Sunday,13-12-2020,China,All,All,$,7000000,11015000000
Imports,2018,17-12-2018,Monday,14-12-2020,China,All,All,$,52000000,11067000000
Imports,2018,18-12-2018,Tuesday,15-12-2020,China,All,All,$,42000000,11110000000
Imports,2018,19-12-2018,Wednesday,16-12-2020,China,All,All,$,33000000,11143000000
Imports,2019,02-02-2019,Saturday,01-02-2020,China,All,All,$,3000000,3000000
Imports,2019,03-02-2019,Sunday,02-02-2020,China,All,All,$,10000000,13000000
Imports,2019,04-02-2019,Monday,03-02-2020,China,All,All,$,53000000,66000000
Imports,2019,05-02-2019,Tuesday,04-02-2020,China,All,All,$,63000000,129000000
Imports,2019,06-02-2019,Wednesday,05-02-2020,China,All,All,$,6000000,135000000
Imports,2019,07-02-2019,Thursday,06-02-2020,China,All,All,$,52000000,187000000
Imports,2019,08-02-2019,Friday,07-02-2020,China,All,All,$,50000000,236000000
Imports,2019,09-02-2019,Saturday,08-02-2020,China,All,All,$,2000000,238000000
Imports,2019,10-02-2019,Sunday,09-02-2020,China,All,All,$,4000000,243000000
Imports,2019,11-02-2019,Monday,10-02-2020,China,All,All,$,53000000,295000000
Imports,2019,12-02-2019,Tuesday,11-02-2020,China,All,All,$,58000000,353000000
Imports,2019,13-02-2019,Wednesday,12-02-2020,China,All,All,$,47000000,401000000
Imports,2019,14-02-2019,Thursday,13-02-2020,China,All,All,$,56000000,457000000
Imports,2019,15-02-2019,Friday,14-02-2020,China,All,All,$,47000000,504000000
Imports,2019,16-02-2019,Saturday,15-02-2020,China,All,All,$,2000000,506000000
Imports,2019,17-02-2019,Sunday,16-02-2020,China,All,All,$,9000000,515000000
Imports,2019,18-02-2019,Monday,17-02-2020,China,All,All,$,55000000,570000000
Imports,2019,19-02-2019,Tuesday,18-02-2020,China,All,All,$,53000000,623000000
Imports,2019,20-02-2019,Wednesday,19-02-2020,China,All,All,$,55000000,677000000
Imports,2019,21-02-2019,Thursday,20-02-2020,China,All,All,$,55000000,732000000
Imports,2019,22-02-2019,Friday,21-02-2020,China,All,All,$,43000000,775000000
Imports,2019,23-02-2019,Saturday,22-02-2020,China,All,All,$,3000000,779000000
Imports,2019,24-02-2019,Sunday,23-02-2020,China,All,All,$,6000000,785000000
Imports,2019,25-02-2019,Monday,24-02-2020,China,All,All,$,38000000,823000000
Imports,2019,26-02-2019,Tuesday,25-02-2020,China,All,All,$,29000000,852000000
Imports,2019,27-02-2019,Wednesday,26-02-2020,China,All,All,$,22000000,875000000
Imports,2019,28-02-2019,Thursday,27-02-2020,China,All,All,$,27000000,902000000
Imports,2019,01-03-2019,Friday,28-02-2020,China,All,All,$,40000000,942000000
Imports,2019,02-03-2019,Saturday,29-02-2020,China,All,All,$,3000000,944000000
Imports,2019,03-03-2019,Sunday,01-03-2020,China,All,All,$,7000000,952000000
Imports,2019,04-03-2019,Monday,02-03-2020,China,All,All,$,33000000,985000000
Imports,2019,05-03-2019,Tuesday,03-03-2020,China,All,All,$,34000000,1018000000
Imports,2019,06-03-2019,Wednesday,04-03-2020,China,All,All,$,32000000,1050000000
Imports,2019,07-03-2019,Thursday,05-03-2020,China,All,All,$,26000000,1076000000
Imports,2019,08-03-2019,Friday,06-03-2020,China,All,All,$,33000000,1109000000
Imports,2019,09-03-2019,Saturday,07-03-2020,China,All,All,$,3000000,1112000000
Imports,2019,10-03-2019,Sunday,08-03-2020,China,All,All,$,4000000,1116000000
Imports,2019,11-03-2019,Monday,09-03-2020,China,All,All,$,32000000,1148000000
Imports,2019,12-03-2019,Tuesday,10-03-2020,China,All,All,$,29000000,1177000000
Imports,2019,13-03-2019,Wednesday,11-03-2020,China,All,All,$,28000000,1205000000
Imports,2019,14-03-2019,Thursday,12-03-2020,China,All,All,$,36000000,1242000000
Imports,2019,15-03-2019,Friday,13-03-2020,China,All,All,$,28000000,1270000000
Imports,2019,16-03-2019,Saturday,14-03-2020,China,All,All,$,2000000,1272000000
Imports,2019,17-03-2019,Sunday,15-03-2020,China,All,All,$,8000000,1280000000
Imports,2019,18-03-2019,Monday,16-03-2020,China,All,All,$,31000000,1311000000
Imports,2019,19-03-2019,Tuesday,17-03-2020,China,All,All,$,37000000,1348000000
Imports,2019,20-03-2019,Wednesday,18-03-2020,China,All,All,$,49000000,1397000000
Imports,2019,21-03-2019,Thursday,19-03-2020,China,All,All,$,36000000,1433000000
Imports,2019,22-03-2019,Friday,20-03-2020,China,All,All,$,39000000,1472000000
Imports,2019,23-03-2019,Saturday,21-03-2020,China,All,All,$,5000000,1476000000
Imports,2019,24-03-2019,Sunday,22-03-2020,China,All,All,$,6000000,1483000000
Imports,2019,25-03-2019,Monday,23-03-2020,China,All,All,$,31000000,1514000000
Imports,2019,26-03-2019,Tuesday,24-03-2020,China,All,All,$,53000000,1567000000
Imports,2019,27-03-2019,Wednesday,25-03-2020,China,All,All,$,39000000,1606000000
Imports,2019,28-03-2019,Thursday,26-03-2020,China,All,All,$,43000000,1649000000
Imports,2019,29-03-2019,Friday,27-03-2020,China,All,All,$,44000000,1692000000
Imports,2019,30-03-2019,Saturday,28-03-2020,China,All,All,$,2000000,1694000000
Imports,2019,31-03-2019,Sunday,29-03-2020,China,All,All,$,4000000,1699000000
Imports,2019,01-04-2019,Monday,30-03-2020,China,All,All,$,56000000,1755000000
Imports,2019,02-04-2019,Tuesday,31-03-2020,China,All,All,$,48000000,1803000000
Imports,2019,03-04-2019,Wednesday,01-04-2020,China,All,All,$,47000000,1850000000
Imports,2019,04-04-2019,Thursday,02-04-2020,China,All,All,$,44000000,1894000000
Imports,2019,05-04-2019,Friday,03-04-2020,China,All,All,$,42000000,1937000000
Imports,2019,06-04-2019,Saturday,04-04-2020,China,All,All,$,3000000,1939000000
Imports,2019,07-04-2019,Sunday,05-04-2020,China,All,All,$,5000000,1944000000
Imports,2019,08-04-2019,Monday,06-04-2020,China,All,All,$,42000000,1986000000
Imports,2019,09-04-2019,Tuesday,07-04-2020,China,All,All,$,45000000,2031000000
Imports,2019,10-04-2019,Wednesday,08-04-2020,China,All,All,$,57000000,2088000000
Imports,2019,11-04-2019,Thursday,09-04-2020,China,All,All,$,45000000,2133000000
Imports,2019,12-04-2019,Friday,10-04-2020,China,All,All,$,40000000,2173000000
Imports,2019,13-04-2019,Saturday,11-04-2020,China,All,All,$,7000000,2180000000
Imports,2019,14-04-2019,Sunday,12-04-2020,China,All,All,$,5000000,2186000000
Imports,2019,15-04-2019,Monday,13-04-2020,China,All,All,$,43000000,2229000000
Imports,2019,16-04-2019,Tuesday,14-04-2020,China,All,All,$,54000000,2283000000
Imports,2019,17-04-2019,Wednesday,15-04-2020,China,All,All,$,54000000,2337000000
Imports,2019,18-04-2019,Thursday,16-04-2020,China,All,All,$,42000000,2379000000
Imports,2019,19-04-2019,Friday,17-04-2020,China,All,All,$,3000000,2381000000
Imports,2019,20-04-2019,Saturday,18-04-2020,China,All,All,$,2000000,2384000000
Imports,2019,21-04-2019,Sunday,19-04-2020,China,All,All,$,6000000,2390000000
Imports,2019,22-04-2019,Monday,20-04-2020,China,All,All,$,13000000,2403000000
Imports,2019,23-04-2019,Tuesday,21-04-2020,China,All,All,$,48000000,2451000000
Imports,2019,24-04-2019,Wednesday,22-04-2020,China,All,All,$,55000000,2506000000
Imports,2019,25-04-2019,Thursday,23-04-2020,China,All,All,$,11000000,2517000000
Imports,2019,26-04-2019,Friday,24-04-2020,China,All,All,$,44000000,2561000000
Imports,2019,27-04-2019,Saturday,25-04-2020,China,All,All,$,4000000,2565000000
Imports,2019,28-04-2019,Sunday,26-04-2020,China,All,All,$,5000000,2570000000
Imports,2019,29-04-2019,Monday,27-04-2020,China,All,All,$,49000000,2619000000
Imports,2019,30-04-2019,Tuesday,28-04-2020,China,All,All,$,40000000,2659000000
Imports,2019,01-05-2019,Wednesday,29-04-2020,China,All,All,$,69000000,2728000000
Imports,2019,02-05-2019,Thursday,30-04-2020,China,All,All,$,46000000,2774000000
Imports,2019,03-05-2019,Friday,01-05-2020,China,All,All,$,37000000,2811000000
Imports,2019,04-05-2019,Saturday,02-05-2020,China,All,All,$,1000000,2813000000
Imports,2019,05-05-2019,Sunday,03-05-2020,China,All,All,$,3000000,2816000000
Imports,2019,06-05-2019,Monday,04-05-2020,China,All,All,$,43000000,2859000000
Imports,2019,07-05-2019,Tuesday,05-05-2020,China,All,All,$,49000000,2908000000
Imports,2019,08-05-2019,Wednesday,06-05-2020,China,All,All,$,42000000,2950000000
Imports,2019,09-05-2019,Thursday,07-05-2020,China,All,All,$,61000000,3011000000
Imports,2019,10-05-2019,Friday,08-05-2020,China,All,All,$,35000000,3046000000
Imports,2019,11-05-2019,Saturday,09-05-2020,China,All,All,$,3000000,3049000000
Imports,2019,12-05-2019,Sunday,10-05-2020,China,All,All,$,3000000,3052000000
Imports,2019,13-05-2019,Monday,11-05-2020,China,All,All,$,52000000,3104000000
Imports,2019,14-05-2019,Tuesday,12-05-2020,China,All,All,$,44000000,3148000000
Imports,2019,15-05-2019,Wednesday,13-05-2020,China,All,All,$,41000000,3190000000
Imports,2019,16-05-2019,Thursday,14-05-2020,China,All,All,$,42000000,3232000000
Imports,2019,17-05-2019,Friday,15-05-2020,China,All,All,$,38000000,3270000000
Imports,2019,18-05-2019,Saturday,16-05-2020,China,All,All,$,10000000,3280000000
Imports,2019,19-05-2019,Sunday,17-05-2020,China,All,All,$,6000000,3286000000
Imports,2019,20-05-2019,Monday,18-05-2020,China,All,All,$,42000000,3328000000
Imports,2019,21-05-2019,Tuesday,19-05-2020,China,All,All,$,47000000,3375000000
Imports,2019,22-05-2019,Wednesday,20-05-2020,China,All,All,$,42000000,3417000000
Imports,2019,23-05-2019,Thursday,21-05-2020,China,All,All,$,48000000,3465000000
Imports,2019,24-05-2019,Friday,22-05-2020,China,All,All,$,40000000,3504000000
Imports,2019,25-05-2019,Saturday,23-05-2020,China,All,All,$,1000000,3506000000
Imports,2019,26-05-2019,Sunday,24-05-2020,China,All,All,$,7000000,3512000000
Imports,2019,27-05-2019,Monday,25-05-2020,China,All,All,$,46000000,3558000000
Imports,2019,28-05-2019,Tuesday,26-05-2020,China,All,All,$,42000000,3600000000
Imports,2019,29-05-2019,Wednesday,27-05-2020,China,All,All,$,40000000,3640000000
Imports,2019,30-05-2019,Thursday,28-05-2020,China,All,All,$,34000000,3674000000
Imports,2019,31-05-2019,Friday,29-05-2020,China,All,All,$,31000000,3705000000
Imports,2019,01-06-2019,Saturday,30-05-2020,China,All,All,$,20000000,3725000000
Imports,2019,02-06-2019,Sunday,31-05-2020,China,All,All,$,5000000,3730000000
Imports,2019,03-06-2019,Monday,01-06-2020,China,All,All,$,12000000,3742000000
Imports,2019,04-06-2019,Tuesday,02-06-2020,China,All,All,$,51000000,3793000000
Imports,2019,05-06-2019,Wednesday,03-06-2020,China,All,All,$,55000000,3847000000
Imports,2019,06-06-2019,Thursday,04-06-2020,China,All,All,$,50000000,3898000000
Imports,2019,07-06-2019,Friday,05-06-2020,China,All,All,$,50000000,3948000000
Imports,2019,08-06-2019,Saturday,06-06-2020,China,All,All,$,3000000,3951000000
Imports,2019,09-06-2019,Sunday,07-06-2020,China,All,All,$,5000000,3956000000
Imports,2019,10-06-2019,Monday,08-06-2020,China,All,All,$,41000000,3997000000
Imports,2019,11-06-2019,Tuesday,09-06-2020,China,All,All,$,49000000,4046000000
Imports,2019,12-06-2019,Wednesday,10-06-2020,China,All,All,$,46000000,4092000000
Imports,2019,13-06-2019,Thursday,11-06-2020,China,All,All,$,50000000,4142000000
Imports,2019,14-06-2019,Friday,12-06-2020,China,All,All,$,36000000,4178000000
Imports,2019,15-06-2019,Saturday,13-06-2020,China,All,All,$,2000000,4181000000
Imports,2019,16-06-2019,Sunday,14-06-2020,China,All,All,$,6000000,4187000000
Imports,2019,17-06-2019,Monday,15-06-2020,China,All,All,$,43000000,4230000000
Imports,2019,18-06-2019,Tuesday,16-06-2020,China,All,All,$,45000000,4275000000
Imports,2019,19-06-2019,Wednesday,17-06-2020,China,All,All,$,42000000,4317000000
Imports,2019,20-06-2019,Thursday,18-06-2020,China,All,All,$,47000000,4364000000
Imports,2019,21-06-2019,Friday,19-06-2020,China,All,All,$,47000000,4411000000
Imports,2019,22-06-2019,Saturday,20-06-2020,China,All,All,$,3000000,4414000000
Imports,2019,23-06-2019,Sunday,21-06-2020,China,All,All,$,8000000,4422000000
Imports,2019,24-06-2019,Monday,22-06-2020,China,All,All,$,66000000,4488000000
Imports,2019,25-06-2019,Tuesday,23-06-2020,China,All,All,$,44000000,4532000000
Imports,2019,26-06-2019,Wednesday,24-06-2020,China,All,All,$,37000000,4569000000
Imports,2019,27-06-2019,Thursday,25-06-2020,China,All,All,$,43000000,4612000000
Imports,2019,28-06-2019,Friday,26-06-2020,China,All,All,$,37000000,4649000000
Imports,2019,29-06-2019,Saturday,27-06-2020,China,All,All,$,4000000,4653000000
Imports,2019,30-06-2019,Sunday,28-06-2020,China,All,All,$,7000000,4660000000
Imports,2019,01-07-2019,Monday,29-06-2020,China,All,All,$,61000000,4722000000
Imports,2019,02-07-2019,Tuesday,30-06-2020,China,All,All,$,41000000,4763000000
Imports,2019,03-07-2019,Wednesday,01-07-2020,China,All,All,$,43000000,4806000000
Imports,2019,04-07-2019,Thursday,02-07-2020,China,All,All,$,48000000,4854000000
Imports,2019,05-07-2019,Friday,03-07-2020,China,All,All,$,35000000,4889000000
Imports,2019,06-07-2019,Saturday,04-07-2020,China,All,All,$,3000000,4892000000
Imports,2019,07-07-2019,Sunday,05-07-2020,China,All,All,$,6000000,4898000000
Imports,2019,08-07-2019,Monday,06-07-2020,China,All,All,$,48000000,4946000000
Imports,2019,09-07-2019,Tuesday,07-07-2020,China,All,All,$,47000000,4993000000
Imports,2019,10-07-2019,Wednesday,08-07-2020,China,All,All,$,44000000,5037000000
Imports,2019,11-07-2019,Thursday,09-07-2020,China,All,All,$,39000000,5076000000
Imports,2019,12-07-2019,Friday,10-07-2020,China,All,All,$,41000000,5117000000
Imports,2019,13-07-2019,Saturday,11-07-2020,China,All,All,$,3000000,5120000000
Imports,2019,14-07-2019,Sunday,12-07-2020,China,All,All,$,10000000,5130000000
Imports,2019,15-07-2019,Monday,13-07-2020,China,All,All,$,42000000,5172000000
Imports,2019,16-07-2019,Tuesday,14-07-2020,China,All,All,$,43000000,5215000000
Imports,2019,17-07-2019,Wednesday,15-07-2020,China,All,All,$,54000000,5269000000
Imports,2019,18-07-2019,Thursday,16-07-2020,China,All,All,$,47000000,5316000000
Imports,2019,19-07-2019,Friday,17-07-2020,China,All,All,$,34000000,5350000000
Imports,2019,20-07-2019,Saturday,18-07-2020,China,All,All,$,4000000,5354000000
Imports,2019,21-07-2019,Sunday,19-07-2020,China,All,All,$,6000000,5360000000
Imports,2019,22-07-2019,Monday,20-07-2020,China,All,All,$,51000000,5411000000
Imports,2019,23-07-2019,Tuesday,21-07-2020,China,All,All,$,58000000,5469000000
Imports,2019,24-07-2019,Wednesday,22-07-2020,China,All,All,$,48000000,5517000000
Imports,2019,25-07-2019,Thursday,23-07-2020,China,All,All,$,49000000,5566000000
Imports,2019,26-07-2019,Friday,24-07-2020,China,All,All,$,32000000,5598000000
Imports,2019,27-07-2019,Saturday,25-07-2020,China,All,All,$,3000000,5601000000
Imports,2019,28-07-2019,Sunday,26-07-2020,China,All,All,$,7000000,5608000000
Imports,2019,29-07-2019,Monday,27-07-2020,China,All,All,$,40000000,5648000000
Imports,2019,30-07-2019,Tuesday,28-07-2020,China,All,All,$,47000000,5694000000
Imports,2019,31-07-2019,Wednesday,29-07-2020,China,All,All,$,35000000,5729000000
Imports,2019,01-08-2019,Thursday,30-07-2020,China,All,All,$,76000000,5805000000
Imports,2019,02-08-2019,Friday,31-07-2020,China,All,All,$,39000000,5845000000
Imports,2019,03-08-2019,Saturday,01-08-2020,China,All,All,$,2000000,5846000000
Imports,2019,04-08-2019,Sunday,02-08-2020,China,All,All,$,5000000,5852000000
Imports,2019,05-08-2019,Monday,03-08-2020,China,All,All,$,46000000,5898000000
Imports,2019,06-08-2019,Tuesday,04-08-2020,China,All,All,$,49000000,5947000000
Imports,2019,07-08-2019,Wednesday,05-08-2020,China,All,All,$,46000000,5993000000
Imports,2019,08-08-2019,Thursday,06-08-2020,China,All,All,$,47000000,6040000000
Imports,2019,09-08-2019,Friday,07-08-2020,China,All,All,$,38000000,6078000000
Imports,2019,10-08-2019,Saturday,08-08-2020,China,All,All,$,3000000,6081000000
Imports,2019,11-08-2019,Sunday,09-08-2020,China,All,All,$,5000000,6086000000
Imports,2019,12-08-2019,Monday,10-08-2020,China,All,All,$,45000000,6131000000
Imports,2019,13-08-2019,Tuesday,11-08-2020,China,All,All,$,43000000,6174000000
Imports,2019,14-08-2019,Wednesday,12-08-2020,China,All,All,$,45000000,6220000000
Imports,2019,15-08-2019,Thursday,13-08-2020,China,All,All,$,54000000,6273000000
Imports,2019,16-08-2019,Friday,14-08-2020,China,All,All,$,48000000,6321000000
Imports,2019,17-08-2019,Saturday,15-08-2020,China,All,All,$,3000000,6325000000
Imports,2019,18-08-2019,Sunday,16-08-2020,China,All,All,$,4000000,6329000000
Imports,2019,19-08-2019,Monday,17-08-2020,China,All,All,$,49000000,6379000000
Imports,2019,20-08-2019,Tuesday,18-08-2020,China,All,All,$,56000000,6435000000
Imports,2019,21-08-2019,Wednesday,19-08-2020,China,All,All,$,52000000,6487000000
Imports,2019,22-08-2019,Thursday,20-08-2020,China,All,All,$,67000000,6554000000
Imports,2019,23-08-2019,Friday,21-08-2020,China,All,All,$,76000000,6630000000
Imports,2019,24-08-2019,Saturday,22-08-2020,China,All,All,$,3000000,6632000000
Imports,2019,25-08-2019,Sunday,23-08-2020,China,All,All,$,7000000,6639000000
Imports,2019,26-08-2019,Monday,24-08-2020,China,All,All,$,43000000,6682000000
Imports,2019,27-08-2019,Tuesday,25-08-2020,China,All,All,$,54000000,6736000000
Imports,2019,28-08-2019,Wednesday,26-08-2020,China,All,All,$,41000000,6776000000
Imports,2019,29-08-2019,Thursday,27-08-2020,China,All,All,$,52000000,6828000000
Imports,2019,30-08-2019,Friday,28-08-2020,China,All,All,$,42000000,6870000000
Imports,2019,31-08-2019,Saturday,29-08-2020,China,All,All,$,3000000,6872000000
Imports,2019,01-09-2019,Sunday,30-08-2020,China,All,All,$,27000000,6900000000
Imports,2019,02-09-2019,Monday,31-08-2020,China,All,All,$,55000000,6955000000
Imports,2019,03-09-2019,Tuesday,01-09-2020,China,All,All,$,53000000,7008000000
Imports,2019,04-09-2019,Wednesday,02-09-2020,China,All,All,$,59000000,7067000000
Imports,2019,05-09-2019,Thursday,03-09-2020,China,All,All,$,51000000,7118000000
Imports,2019,06-09-2019,Friday,04-09-2020,China,All,All,$,46000000,7164000000
Imports,2019,07-09-2019,Saturday,05-09-2020,China,All,All,$,2000000,7166000000
Imports,2019,08-09-2019,Sunday,06-09-2020,China,All,All,$,8000000,7174000000
Imports,2019,09-09-2019,Monday,07-09-2020,China,All,All,$,55000000,7228000000
Imports,2019,10-09-2019,Tuesday,08-09-2020,China,All,All,$,63000000,7291000000
Imports,2019,11-09-2019,Wednesday,09-09-2020,China,All,All,$,55000000,7347000000
Imports,2019,12-09-2019,Thursday,10-09-2020,China,All,All,$,56000000,7402000000
Imports,2019,13-09-2019,Friday,11-09-2020,China,All,All,$,68000000,7471000000
Imports,2019,14-09-2019,Saturday,12-09-2020,China,All,All,$,9000000,7480000000
Imports,2019,15-09-2019,Sunday,13-09-2020,China,All,All,$,10000000,7490000000
Imports,2019,16-09-2019,Monday,14-09-2020,China,All,All,$,46000000,7536000000
Imports,2019,17-09-2019,Tuesday,15-09-2020,China,All,All,$,59000000,7595000000
Imports,2019,18-09-2019,Wednesday,16-09-2020,China,All,All,$,48000000,7643000000
Imports,2019,19-09-2019,Thursday,17-09-2020,China,All,All,$,51000000,7694000000
Imports,2019,20-09-2019,Friday,18-09-2020,China,All,All,$,45000000,7739000000
Imports,2019,21-09-2019,Saturday,19-09-2020,China,All,All,$,8000000,7747000000
